repo_id,github_repo_id,repo_name,full_name,description,topics,language,language,owner_id,github_owner_id,owner_login,visibility,private,disabled,fork,archived,default_branch,language,language,stargazers_count,watchers,watchers_count,forks_count,forks,open_issues_count,created_at,updated_at,pushed_at
0b99a046-c4c8-5788-a4c5-fe6c8430a82f,924398415,agdebugger,microsoft/agdebugger,,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,67,67,67,7,7,10,2025-01-29 23:30:02+00:00,2026-01-23 20:50:23+00:00,2026-01-23 14:27:35+00:00
efdc96e9-dbf1-52a2-9704-83648faed1f4,398318609,agdiag,microsoft/agdiag,"Diagnose AlwaysOn health events like failover events, and failure to failover events",,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,24,24,24,4,4,7,2021-08-20 15:20:16+00:00,2025-12-31 22:23:25+00:00,2024-08-22 20:32:25+00:00
fbc9f2cb-31d5-5236-8302-87d1ca8bed67,946845941,agent-academy,microsoft/agent-academy,Curated lessons on getting started building agents with Copilot Studio,"agents,copilot",PowerShell,PowerShell,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,PowerShell,PowerShell,1379,1379,1379,109,109,95,2025-03-11 19:07:11+00:00,2026-01-27 19:54:52+00:00,2026-01-20 19:06:22+00:00
ccbf102c-85aa-54f8-9e00-f96a4388fcf4,1053006539,Agent-Christine,microsoft/Agent-Christine,Build your own agent for Marketplace assistance,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,5,5,5,2,2,0,2025-09-08 21:20:55+00:00,2026-01-20 20:09:23+00:00,2026-01-15 23:32:27+00:00
ef1fd1d3-afb3-575e-bedd-d12c47dc059c,948596761,Agent-for-Contract-Processing-Solution-Accelerator,microsoft/Agent-for-Contract-Processing-Solution-Accelerator,"Solution Accelerator to show how to deploy an Agent configured in Copilot Studio to streamline NDA document creation, management and signing.",,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,35,35,35,22,22,1,2025-03-14 16:03:05+00:00,2026-01-21 12:20:30+00:00,2025-11-01 20:20:22+00:00
5e00999f-7663-5046-8913-9913bff99eab,967776133,agent-for-hr-service-solution-accelerator,microsoft/agent-for-hr-service-solution-accelerator,"This solution streamlines HR service workflows with an AI-powered assistant that delivers instant answers, automates record updates, and provides intelligent support, saving time and elevating the employee experience.",,HTML,HTML,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,HTML,HTML,22,22,22,15,15,1,2025-04-17 01:38:15+00:00,2025-12-15 22:29:52+00:00,2025-11-01 11:19:30+00:00
ff9beda6-7bc4-5574-9f85-2b7b1bc4e480,968206238,agent-for-rfp-response-solution-accelerator,microsoft/agent-for-rfp-response-solution-accelerator,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,41,41,41,21,21,1,2025-04-17 17:21:56+00:00,2026-01-27 11:32:40+00:00,2025-11-01 17:18:47+00:00
f8717186-c912-52e1-a89e-8478070dba19,974445592,agent-framework,microsoft/agent-framework,"A framework for building, orchestrating and deploying AI agents and multi-agent workflows with support for Python and .NET.","agent-framework,agentic-ai,agents,ai,dotnet,multi-agent,orchestration,python,sdk,workflows",Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,6782,6782,6782,1070,1070,641,2025-04-28 19:40:42+00:00,2026-01-27 22:48:33+00:00,2026-01-27 23:14:44+00:00
3c871a1e-c363-514a-baa9-09d4346a9b36,1064562021,Agent-Framework-Samples,microsoft/Agent-Framework-Samples,Agent Framework Samples  - showcasing ways in which agent framework can be utilized.,"agent-framework,agents",Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,173,173,173,59,59,12,2025-09-26 08:07:22+00:00,2026-01-27 13:42:33+00:00,2026-01-27 20:49:45+00:00
f802774a-080b-5251-8177-dae7bc2eb1a3,1004147641,agent-lightning,microsoft/agent-lightning,The absolute trainer to light up AI agents.,"agent,agentic-ai,llm,mlops,reinforcement-learning",Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,11796,11796,11796,958,958,117,2025-06-18 07:28:45+00:00,2026-01-27 23:23:23+00:00,2026-01-27 11:03:37+00:00
279b7818-be6c-5091-8fc5-f1b1161d195c,1135891523,agent-skills,microsoft/agent-skills,"Skills, MCP servers, Custom Coding Agents, Agents.md for SDKs to ground Coding Agents",,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,48,48,48,2,2,0,2026-01-16 18:34:20+00:00,2026-01-27 22:07:23+00:00,2026-01-27 03:44:58+00:00
07efa7c6-7525-527d-a714-161e6fc4ed78,1089991391,Agent365-devTools,microsoft/Agent365-devTools,"The Microsoft Agent 365 DevTools CLI is a command-line interface tool designed to streamline the development, deployment, and management of Microsoft Agent 365 applications.",,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,17,17,17,7,7,30,2025-11-05 04:45:37+00:00,2026-01-27 18:04:15+00:00,2026-01-27 18:04:12+00:00
4e1bdd2f-7b25-56d7-bce7-a9da58b0703f,1079026090,Agent365-dotnet,microsoft/Agent365-dotnet,,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,13,13,13,8,8,9,2025-10-18 23:40:53+00:00,2026-01-27 18:38:46+00:00,2026-01-27 18:38:43+00:00
b41f55dd-993b-55b6-8215-a65b6a41f86b,1083990329,Agent365-nodejs,microsoft/Agent365-nodejs,,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,14,14,14,6,6,18,2025-10-27 04:03:07+00:00,2026-01-27 05:32:57+00:00,2026-01-27 22:59:23+00:00
d87f9a65-87cb-5c14-8dd1-b238bbfdd5ae,1079038183,Agent365-python,microsoft/Agent365-python,,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,20,20,20,9,9,14,2025-10-19 00:39:20+00:00,2026-01-27 18:38:04+00:00,2026-01-27 18:38:00+00:00
a7c61d4b-d514-5477-a143-a8429975b1b5,1130624357,Agent365-Python-AI-First,microsoft/Agent365-Python-AI-First,,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,0,0,0,0,0,14,2026-01-08 19:13:45+00:00,2026-01-22 22:06:55+00:00,2026-01-27 00:05:54+00:00
f66864b3-eb3e-59d0-ad49-e2706ad92bf5,1085249801,Agent365-Samples,microsoft/Agent365-Samples,,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,33,33,33,16,16,25,2025-10-28 19:30:02+00:00,2026-01-27 23:22:22+00:00,2026-01-27 23:22:19+00:00
89d1149c-c01c-5143-81d9-f53cc10819f7,1000105387,AgentAsJudge,microsoft/AgentAsJudge,An agentic evaluation framework,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,13,13,13,3,3,4,2025-06-11 09:16:42+00:00,2025-12-02 18:18:37+00:00,2026-01-13 22:31:05+00:00
b1e12e2b-621d-5845-b6dd-19c39ce2913f,1023478716,agenthonseoul2025,microsoft/agenthonseoul2025,,,SCSS,SCSS,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,SCSS,SCSS,3,3,3,2,2,1,2025-07-21 08:16:32+00:00,2025-11-25 19:28:19+00:00,2025-09-10 09:56:22+00:00
612fcd36-5a32-5ea0-8a48-d5a3880df79b,1091102152,agentic-ai-lab,microsoft/agentic-ai-lab,Azure AI Foundry & Agents Workshop,,Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,5,5,5,6,6,0,2025-11-06 15:01:00+00:00,2026-01-02 07:34:06+00:00,2025-12-12 16:09:53+00:00
3908f2f5-da5a-549c-8d18-1297c886bf2c,1093521991,agentic-ai-lab-dotnet,microsoft/agentic-ai-lab-dotnet,End-to-End Azure AI Foundry And Agents Development Laboratory,,Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,1,1,1,3,3,1,2025-11-10 13:40:42+00:00,2026-01-10 18:29:16+00:00,2026-01-10 18:29:12+00:00
47af1ac6-d8ad-5645-a852-73d9e3a82c20,1050673290,agentic-applications-for-unified-data-foundation-solution-accelerator,microsoft/agentic-applications-for-unified-data-foundation-solution-accelerator,"This accelerator unifies enterprise data with Microsoft Fabric and applies agentic AI to enable faster, smarter decisions. With Microsoft Foundry agents and the Microsoft Agent Framework orchestration, teams can automate workflows, query data in natural language, and uncover insights that fuel agility, collaboration, and innovation.","ai-azd-templates,azd-templates",TSQL,TSQL,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TSQL,TSQL,42,42,42,57,57,10,2025-09-04 19:03:44+00:00,2026-01-27 05:48:30+00:00,2026-01-27 12:02:37+00:00
41f7408e-e115-5f20-a2d9-b6db87020cb7,1114796732,agentic-devops-sample,microsoft/agentic-devops-sample,agentic devops sample,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,0,0,0,1,1,4,2025-12-11 22:39:16+00:00,2025-12-16 17:20:13+00:00,2025-12-11 23:00:06+00:00
f133d852-9cea-53f5-9fbe-b7624fe758a3,1134299824,agentic-factory-hack,microsoft/agentic-factory-hack,"Build AI-powered predictive maintenance orchestration with Microsoft Foundry, multi-agent workflows, and MCP",,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,10,10,10,25,25,4,2026-01-14 14:31:21+00:00,2026-01-27 11:38:20+00:00,2026-01-27 11:38:16+00:00
18162264-a84c-55cc-834b-8705d2aaba34,911333364,agentic-report-generation,microsoft/agentic-report-generation,,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,8,8,8,4,4,5,2025-01-02 19:12:55+00:00,2025-11-25 19:28:26+00:00,2025-04-30 18:52:03+00:00
9508e420-c85c-5882-a511-7a6c6fcd8336,807060479,AgenticCookBook,microsoft/AgenticCookBook,The “Agentic Cookbook for Generative AI Agent usage” is a comprehensive guide designed to empower users with the knowledge and tools to effectively implement and utilize Generative AI Agents within their workflows.,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,143,143,143,35,35,4,2024-05-28 12:10:03+00:00,2026-01-26 11:30:46+00:00,2025-03-21 22:04:19+00:00
8202d51b-3dba-5445-82ee-e277bb0f3b98,1130011143,agentrl,microsoft/agentrl,,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,2,2,2,1,1,0,2026-01-07 22:44:58+00:00,2026-01-15 18:39:40+00:00,2026-01-15 18:39:35+00:00
e7d36b6f-170f-59bf-8ddc-6acdc3f7dd72,883315339,Agents,microsoft/Agents,"The Microsoft 365 Agent SDK simplifies building full stack, multichannel, trusted agents for platforms including M365, Teams, Copilot Studio, and Webchat.","agents,bot,botframework,copilot,copilotstudio,sdk,teams",PowerShell,PowerShell,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,PowerShell,PowerShell,683,683,683,248,248,85,2024-11-04 18:46:37+00:00,2026-01-27 18:35:14+00:00,2026-01-23 12:11:22+00:00
4be1f81f-1807-5bb1-9522-b306b8e82e57,924884794,Agents-for-Enhanced-Customer-Care-Solution-Accelerator,microsoft/Agents-for-Enhanced-Customer-Care-Solution-Accelerator,Solution Accelerator to show how to deploy an Agent configured in a voice channel to streamline contact center operations.,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,23,23,23,18,18,1,2025-01-30 20:21:59+00:00,2026-01-02 07:53:53+00:00,2025-11-01 13:19:37+00:00
db20f89a-daa0-587d-a6e2-c77cde9afe74,884413911,Agents-for-js,microsoft/Agents-for-js,This repository is for active development of the Microsoft 365 Agent SDK components for JavaScript,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,70,70,70,34,34,60,2024-11-06 17:51:42+00:00,2026-01-27 16:14:59+00:00,2026-01-27 19:13:22+00:00
75e81c44-8294-5f85-af18-151e804f0057,884411799,Agents-for-net,microsoft/Agents-for-net,This repository is for active development of the Microsoft 365 Agent SDK components for .NET,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,141,141,141,66,66,51,2024-11-06 17:47:21+00:00,2026-01-26 10:25:27+00:00,2026-01-27 23:01:20+00:00
6dc32330-6e81-5a9a-97e8-1024e3630435,898179892,Agents-for-python,microsoft/Agents-for-python,This repository is for active development of the Microsoft 365 Agent SDK components for Python,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,141,141,141,56,56,50,2024-12-03 23:43:53+00:00,2026-01-27 07:20:54+00:00,2026-01-27 21:35:51+00:00
4c852a1a-73dc-5f3a-b4ee-7ecf57d386e7,965658623,agents-humanoversight,microsoft/agents-humanoversight,Human Oversight for Autonomous AI Agents using Azure Logic Apps + Python,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,20,20,20,5,5,2,2025-04-13 16:36:24+00:00,2026-01-27 07:36:25+00:00,2025-06-10 11:59:29+00:00
02090cd8-9667-5155-a55d-2ccaf0af795f,951112046,Agents-M365Copilot,microsoft/Agents-M365Copilot,Microsoft 365 Copilot APIs Client Libraries,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,50,50,50,19,19,6,2025-03-19 07:14:54+00:00,2026-01-22 19:57:36+00:00,2026-01-22 19:57:33+00:00
077a015a-7d23-5a4e-bd53-183369562cd9,1087506697,AgentSchema,microsoft/AgentSchema,Declarative Agent Schema,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,6,6,6,4,4,8,2025-11-01 03:45:28+00:00,2026-01-20 10:35:04+00:00,2026-01-21 21:09:39+00:00
057c953f-9009-509b-b167-cf017db48c61,996592743,AgentsClientSDK.Android,microsoft/AgentsClientSDK.Android,Agents ClientSDK Android repository for Sample apps and releases,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,3,3,3,2,2,4,2025-06-05 07:07:09+00:00,2026-01-23 04:11:56+00:00,2025-10-09 06:58:26+00:00
d6014631-a6d3-5803-a579-578daea86de8,1000674124,AgentsClientSDK.iOS,microsoft/AgentsClientSDK.iOS,Agents ClientSDK iOS repository for Sample apps and releases,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,5,5,5,0,0,4,2025-06-12 06:41:24+00:00,2025-12-15 11:24:56+00:00,2025-12-15 12:29:11+00:00
70ccfb1d-06d3-50e7-b13d-7b44c2acf12b,1007628832,AgentsClientSDK.Windows,microsoft/AgentsClientSDK.Windows,Agents ClientSDK Windows repository for Sample apps and releases,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,4,4,4,2,2,5,2025-06-24 09:34:14+00:00,2026-01-09 23:58:58+00:00,2025-09-10 06:46:51+00:00
23c44973-627c-59b3-8a97-6d0c8ae7a881,1116799161,agentsleague,microsoft/agentsleague,"A high-energy developer challenge that brings an e-sports twist to agentic AI with live AI Battles,  asynchronous community challenges, GitHub-based submissions and more!",,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,6,6,6,2,2,2,2025-12-15 11:55:32+00:00,2026-01-27 22:59:50+00:00,2026-01-27 17:30:17+00:00
178aa5dc-7e74-5a12-b48c-7565efb288d9,1142641500,agentsleague-techconnect,microsoft/agentsleague-techconnect,"Agents League is a fast-paced internal developer challenge with an e-sports mindset, centered around on-site AI battles. Teams build, adapt, and compete in real time, solving agentic AI challenges and submit their projects to win prizes.",,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,0,0,0,0,0,0,2026-01-26 17:10:59+00:00,2026-01-27 10:28:39+00:00,2026-01-27 10:28:35+00:00
8f17149e-1cf2-5541-9a0e-8e9efbeadd63,527419290,AGIC-Installer-assistant,microsoft/AGIC-Installer-assistant,This is a PowerShell script that will guide you through the installation of the AGIC controller for AKS (Brownfield deployment only),,PowerShell,PowerShell,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,PowerShell,PowerShell,10,10,10,1,1,1,2022-08-22 05:08:26+00:00,2025-11-25 19:28:08+00:00,2022-08-22 13:31:36+00:00
e985ad2d-4d1a-5dec-aad7-5c464ebaf3ab,149111328,agogosml,microsoft/agogosml,agogosml is a flexible data processing pipeline that addresses the common need for operationalizing ML models at scale,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,Python,Python,34,34,34,13,13,13,2018-09-17 10:54:51+00:00,2025-08-07 12:23:10+00:00,2019-05-03 20:28:35+00:00
5223875e-fe4e-57eb-995f-d70546be933f,587891772,ahds-inferno,microsoft/ahds-inferno,Inferno test suite for Azure Health Data Services FHIR service.,,Ruby,Ruby,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Ruby,Ruby,5,5,5,0,0,6,2023-01-11 20:41:41+00:00,2025-11-25 19:24:32+00:00,2023-10-05 14:03:08+00:00
9863ba5e-eb7e-593a-ae2d-c0e5488ec04a,169285878,AHS-AppServiceDotNet,microsoft/AHS-AppServiceDotNet,Code for SmartHotel 360 Registration app for the AHS,,JavaScript,JavaScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,JavaScript,JavaScript,7,7,7,7,7,0,2019-02-05 17:57:05+00:00,2025-11-25 19:19:20+00:00,2019-02-05 17:59:49+00:00
a6191919-b9ec-5d2b-ab9a-27860c7a5434,206429675,AI,microsoft/AI,Microsoft AI,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,Python,Python,2307,2307,2307,642,642,92,2019-09-04 22:59:06+00:00,2026-01-27 12:08:35+00:00,2025-05-10 20:24:19+00:00
27388a1a-e342-527e-b65c-b05d217e6b3a,963002125,ai-agent-evals,microsoft/ai-agent-evals,"Github action to evaluate AI agent applications using model as the judge, content safety and mathematical metrics.",,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,61,61,61,15,15,13,2025-04-09 02:21:41+00:00,2026-01-24 03:04:37+00:00,2026-01-16 20:51:56+00:00
4b3be33a-2718-5b16-82d0-b4431f541dc0,895508656,ai-agents-for-beginners,microsoft/ai-agents-for-beginners,12 Lessons to Get Started Building AI Agents,"agentic-ai,agentic-framework,agentic-rag,ai-agents,ai-agents-framework,autogen,generative-ai,semantic-kernel",Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,49511,49511,49511,17271,17271,8,2024-11-28 10:42:52+00:00,2026-01-27 22:33:53+00:00,2026-01-18 16:44:58+00:00
8392bf08-a88e-5a2f-9be6-7dded086f781,205398027,ai-at-edge,microsoft/ai-at-edge,Web pages for AI@Edge community,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,,,7,7,7,8,8,3,2019-08-30 14:26:14+00:00,2025-11-25 19:21:08+00:00,2024-03-18 18:17:07+00:00
6a502d2d-fae7-5e1f-93e5-4547329d635c,846288007,ai-audio-descriptions,microsoft/ai-audio-descriptions,,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,36,36,36,15,15,11,2024-08-22 22:38:17+00:00,2026-01-12 07:32:32+00:00,2025-11-16 05:06:55+00:00
a75513fc-8049-5c11-8e9b-8a44b7e71e8a,731707118,AI-Chat-App-Hack,microsoft/AI-Chat-App-Hack,"HackTogether: The Microsoft Python Chatbot Hack | Register, Hack, Win",,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,main,,,245,245,245,51,51,35,2023-12-14 17:27:10+00:00,2025-12-04 11:57:27+00:00,2024-02-28 17:46:51+00:00
b976b6d5-aa7b-5096-acad-01ef7406eeb8,750670869,ai-chat-protocol,microsoft/ai-chat-protocol,A library + API spec for easily streaming generative AI output to your chat applications.,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,171,171,171,24,24,19,2024-01-31 04:43:43+00:00,2026-01-19 08:17:19+00:00,2024-10-19 13:54:37+00:00
c1e43861-86d2-5782-baa7-b9a853167f1c,884443414,ai-dev-gallery,microsoft/ai-dev-gallery,An open-source project for Windows developers to learn how to add AI with local models and APIs to Windows apps.,"ai,csharp,developer-tools,directml,dotnet,genai,mistral,npu,onnx,onnxruntime,onnxruntime-genai,phi3,qnn,stable-diffusion,visual-studio,whisper,winappsdk,windows,winui3,wpf",C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,1396,1396,1396,201,201,65,2024-11-06 19:01:36+00:00,2026-01-27 14:28:50+00:00,2026-01-27 06:51:15+00:00
52e8a0fc-bc36-5f71-a23a-ebcaef7c4171,874794260,ai-developer,microsoft/ai-developer,This repository contains hackathon challenges for Semantic Kernel.,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,111,111,111,105,105,5,2024-10-18 13:25:43+00:00,2026-01-27 01:25:27+00:00,2026-01-27 21:43:31+00:00
d33d5f69-4db1-55cd-affe-5e81b4c14a94,704975441,AI-Developer-Plugin-for-Eclipse,microsoft/AI-Developer-Plugin-for-Eclipse,AI Developer Plugin for Eclipse,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,13,13,13,8,8,4,2023-10-14 17:10:54+00:00,2025-11-25 19:30:11+00:00,2024-05-17 16:51:17+00:00
4280f224-6254-57c8-bcef-c1283d8a4323,1072161415,ai-discovery-agent,microsoft/ai-discovery-agent,AIDA the AI Discovery Agent and Workshop Facilitator,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,dev,Python,Python,1,1,1,1,1,43,2025-10-08 10:45:35+00:00,2025-12-03 22:11:08+00:00,2025-12-03 22:11:05+00:00
d39c11e2-499f-5793-a403-1263824d592b,157813180,ai-edu,microsoft/ai-edu,"AI education materials for Chinese students, teachers and IT professionals.",,HTML,HTML,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,HTML,HTML,14046,14046,14046,2958,2958,99,2018-11-16 04:36:22+00:00,2026-01-27 15:17:30+00:00,2024-05-16 09:54:06+00:00
4c7b6758-e426-5917-8d0e-f5aacc88b31a,344190478,AI-For-Beginners,microsoft/AI-For-Beginners,"12 Weeks, 24 Lessons, AI for All!","ai,artificial-intelligence,cnn,computer-vision,deep-learning,gan,machine-learning,microsoft-for-beginners,nlp,rnn",Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,45097,45097,45097,9126,9126,3,2021-03-03 16:27:36+00:00,2026-01-27 20:52:01+00:00,2026-01-22 00:54:33+00:00
bc2f836c-ae2b-50e8-9f13-aa532c7ccedc,897890479,AI-for-Operations-Framework,microsoft/AI-for-Operations-Framework,The purpose of this repository is to provide useful tools for the deployment of an Azure Landing Zone AI ready PoC for Operational purpose with some ready-to-use tools,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,20,20,20,10,10,0,2024-12-03 12:24:01+00:00,2026-01-04 14:11:54+00:00,2025-07-17 13:16:56+00:00
8a4fdfa3-56a0-5c2f-963e-0212bc750e97,716262805,ai-for-startups-lab,microsoft/ai-for-startups-lab,Workshop for the BASES Challenge at Stanford,"azure,azureai,startup",,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,5,5,5,2,2,1,2023-11-08 19:15:15+00:00,2025-10-31 11:24:11+00:00,2023-11-15 23:37:33+00:00
f755028f-5e49-57d4-a4fd-2db818cac017,297446937,ai-freezer-azure,microsoft/ai-freezer-azure,Anomaly detecting scientific freezer monitor using and Adafruit Feather Huzzah32 and Azure Cognitive Services.,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,5,5,5,2,2,1,2020-09-21 19:57:40+00:00,2025-11-25 19:28:35+00:00,2020-10-24 00:33:22+00:00
ae6d0582-1c0e-5c20-9130-86f779b88618,281254274,ai-freezer-monitor,microsoft/ai-freezer-monitor,ESP32 Temperature monitor designed to work in ULT freezers.,,Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,15,15,15,3,3,1,2020-07-21 00:21:03+00:00,2025-11-25 19:23:13+00:00,2021-01-07 19:39:07+00:00
a750f582-6b4d-50d9-89d2-70b5f84d43a8,958390195,ai-gallery-extension,microsoft/ai-gallery-extension,,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,8,8,8,4,4,6,2025-04-01 05:54:59+00:00,2026-01-16 14:56:48+00:00,2025-11-16 10:53:25+00:00
a4b0d668-112a-5477-a692-935f236cf837,88499076,AI-Immersion-Workshop,microsoft/AI-Immersion-Workshop,"Workshop materials from the AI Immersion Workshop, for attendees to access and use",,Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,Jupyter Notebook,Jupyter Notebook,69,69,69,31,31,2,2017-04-17 10:47:45+00:00,2025-11-25 19:27:37+00:00,2017-09-26 22:54:46+00:00
71fd022c-fb95-55bb-90fb-974102530d3e,1042125928,ai-in-fabric-ai-tour-demos-fy26,microsoft/ai-in-fabric-ai-tour-demos-fy26,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,2,2,2,1,1,0,2025-08-21 14:19:44+00:00,2025-12-12 05:29:20+00:00,2025-08-28 13:40:42+00:00
